,Employee_No,Late_minutes,Early_minutes,isLate,isEarly,isHoliday,isOT,holiday_hours,OT_hours,Working_Time,count,project_code,isLate%,isEarly%,isHoliday%
864,1967,38.15,0.0,1,0,0,0,0.0,0.0,6.364166666666667,1,189.0,1.0,0.0,0.0
865,1969,377.21666666666664,873.5333333333333,2,94,0,0,0.0,40.48666666666667,816.0063888888889,96,1.0,0.020833333333333332,0.9791666666666666,0.0
866,1970,3.566666666666667,1971.0666666666666,2,137,2,0,18.68027777777778,28.100000000000005,1311.183888888889,139,179.2,0.014388489208633094,0.9856115107913669,0.014388489208633094
867,1971,0.0,2106.6833333333334,0,63,0,0,0.0,8.589444444444439,613.3683333333333,64,179.2,0.0,0.984375,0.0
868,1972,14.866666666666665,82.76666666666667,2,12,0,0,0.0,1.2641666666666658,110.84527777777778,14,1.0,0.14285714285714285,0.8571428571428571,0.0
869,1973,81.21666666666667,115.0,10,17,0,0,0.0,14.002222222222224,254.37277777777777,27,190.0,0.37037037037037035,0.6296296296296297,0.0
870,1975,3409.766666666667,8890.566666666668,28,210,26,218,391.5466666666667,3235.990277777778,4310.3422222222225,333,198.1,0.08408408408408409,0.6306306306306306,0.07807807807807808
871,1976,123.58333333333333,1968.25,14,72,7,14,83.32,580.8483333333334,1435.3038888888889,112,201.0,0.125,0.6428571428571429,0.0625
872,1979,0.0,2249.0333333333333,0,59,1,0,10.036111111111111,14.32,567.9830555555556,59,193.0,0.0,1.0,0.01694915254237288
873,1980,470.25,5347.766666666666,29,210,11,37,113.75555555555556,938.4813888888889,3056.051111111111,280,201.0,0.10357142857142858,0.75,0.039285714285714285
874,1981,386.45000000000005,7114.666666666667,4,425,20,1,212.64083333333332,738.4113888888888,4815.838611111111,442,198.1,0.00904977375565611,0.9615384615384616,0.04524886877828054
875,1982,400.3833333333333,3508.8,3,213,12,1,130.025,479.2944444444444,2486.651388888889,219,198.1,0.0136986301369863,0.9726027397260274,0.0547945205479452
876,1983,394.23333333333335,3229.6833333333334,2,210,14,1,155.495,501.4216666666667,2477.089722222222,216,195.0,0.009259259259259259,0.9722222222222222,0.06481481481481481
877,1984,380.78333333333336,987.4,1,75,4,1,41.9,163.28027777777777,925.4766666666667,85,195.0,0.011764705882352941,0.8823529411764706,0.047058823529411764
878,1985,10.55,3307.1,1,104,7,17,83.48027777777777,528.2855555555556,1483.4038888888888,125,199.1,0.008,0.832,0.056
879,1986,0.1,985.15,1,36,0,0,0.0,5.757777777777781,336.2913888888889,37,179.2,0.02702702702702703,0.972972972972973,0.0
880,1987,1.8166666666666669,1911.2666666666667,2,88,1,0,9.435,13.443333333333332,841.5,91,179.2,0.02197802197802198,0.967032967032967,0.01098901098901099
881,1988,332.6333333333333,3921.8,10,132,8,0,79.9961111111111,107.60694444444444,1444.8602777777778,142,189.0,0.07042253521126761,0.9295774647887324,0.056338028169014086
882,1989,22.616666666666667,254.28333333333333,2,24,1,0,9.124166666666667,22.656111111111112,260.89416666666665,26,187.0,0.07692307692307693,0.9230769230769231,0.038461538461538464
883,1990,289.6333333333333,1160.4666666666667,20,93,7,0,67.56833333333333,140.54305555555555,1174.9791666666667,113,198.1,0.17699115044247787,0.8230088495575221,0.061946902654867256
884,1993,0.0,3206.45,0,93,3,0,28.299166666666665,13.13694444444445,893.3808333333334,93,179.2,0.0,1.0,0.03225806451612903
885,1994,0.0,0.0,0,0,0,0,0.0,4.0,22.0,2,199.1,0.0,0.0,0.0
886,1995,0.0,1650.0,0,55,33,0,355.21666666666664,906.7166666666667,5524.216666666666,510,199.1,0.0,0.10784313725490197,0.06470588235294118
887,1996,351.6166666666667,761.8833333333333,31,98,0,0,0.0,2.393611111111111,1109.2263888888888,130,179.1,0.23846153846153847,0.7538461538461538,0.0
888,1998,55.00000000000001,748.4833333333333,9,129,0,0,0.0,1.6636111111111203,1147.9305555555557,138,179.1,0.06521739130434782,0.9347826086956522,0.0
889,1999,1573.5333333333333,2048.5666666666666,76,172,1,2,8.899722222222222,253.61111111111111,2298.783888888889,253,1.0,0.30039525691699603,0.6798418972332015,0.003952569169960474
890,2000,1207.5833333333333,228.9,65,24,0,0,0.0,60.2675,784.4880555555555,91,1.0,0.7142857142857143,0.26373626373626374,0.0
891,2001,0.0,60.0,0,2,0,0,0.0,1.5666666666666664,19.566666666666666,2,203.0,0.0,1.0,0.0
892,2002,60.0,3505.7166666666667,1,104,5,13,53.803333333333335,352.1358333333333,1246.0644444444445,118,201.0,0.00847457627118644,0.8813559322033898,0.0423728813559322
893,2003,0.0,73.0,0,5,0,0,0.0,43.733333333333334,152.95,12,195.0,0.0,0.4166666666666667,0.0
894,2004,0.0,108.0,0,5,0,0,0.0,34.916666666666664,135.71666666666667,11,184.0,0.0,0.45454545454545453,0.0
895,2005,0.0,63.0,0,5,0,0,0.0,38.5,129.55,10,184.0,0.0,0.5,0.0
896,2006,792.45,9838.483333333334,53,330,12,0,126.10888888888888,507.6766666666667,4187.828055555556,392,201.0,0.13520408163265307,0.8418367346938775,0.030612244897959183
897,2007,0.9166666666666666,12589.666666666666,1,184,1,0,9.99388888888889,39.47861111111112,1895.9658333333334,185,179.2,0.005405405405405406,0.9945945945945946,0.005405405405405406
898,2008,231.15,731.6166666666667,16,72,4,0,42.73111111111111,106.80666666666667,940.2383333333333,92,201.0,0.17391304347826086,0.782608695652174,0.043478260869565216
899,2009,232.13333333333333,2241.15,13,65,6,13,64.525,286.50111111111113,982.6858333333333,92,201.0,0.14130434782608695,0.7065217391304348,0.06521739130434782
900,2010,7079.45,2535.633333333333,191,119,15,47,168.15222222222224,1474.4375,4503.5408333333335,409,201.0,0.4669926650366748,0.29095354523227385,0.03667481662591687
901,2011,0.0,659.25,0,14,1,0,10.069444444444445,1.9627777777777813,170.2575,18,201.0,0.0,0.7777777777777778,0.05555555555555555
902,2012,0.0,0.0,0,0,0,0,0.0,0.0,36.0,4,201.0,0.0,0.0,0.0
903,2013,6916.7,1344.5833333333333,227,110,13,0,129.07083333333333,357.3955555555556,4044.0,408,198.1,0.5563725490196079,0.2696078431372549,0.031862745098039214
904,2014,0.0,5834.5,0,91,6,0,85.44527777777778,382.2113888888889,1316.4530555555555,93,201.0,0.0,0.978494623655914,0.06451612903225806
905,2015,4.2,2816.8,1,96,7,0,72.96972222222222,149.21194444444444,1113.0705555555555,102,201.0,0.00980392156862745,0.9411764705882353,0.06862745098039216
906,2016,70.15,4798.6,3,173,11,0,125.48861111111111,476.16,2194.1366666666668,182,201.0,0.016483516483516484,0.9505494505494505,0.06043956043956044
907,2017,1476.25,3788.0666666666666,89,200,10,28,111.86666666666666,942.3702777777778,4048.442777777778,393,197.0,0.22646310432569974,0.5089058524173028,0.02544529262086514
908,2019,7293.733333333334,864.4333333333333,206,45,10,8,88.81166666666667,386.03222222222223,3164.8866666666668,347,203.0,0.5936599423631124,0.12968299711815562,0.02881844380403458
909,2020,0.05,3829.2833333333333,1,204,4,0,33.99166666666667,53.327222222222225,1969.1483333333333,207,179.2,0.004830917874396135,0.9855072463768116,0.01932367149758454
910,2021,0.0,1442.3166666666666,0,81,1,0,9.301944444444445,7.692777777777777,747.7730555555555,81,179.2,0.0,1.0,0.012345679012345678
911,2022,1064.2666666666667,1166.8833333333334,89,123,2,0,18.42527777777778,139.1975,2047.3827777777778,223,1.0,0.3991031390134529,0.5515695067264574,0.008968609865470852
912,2023,34.3,1706.0,4,157,2,0,18.47972222222222,20.832222222222224,1497.8744444444444,161,179.2,0.024844720496894408,0.9751552795031055,0.012422360248447204
913,2024,33.4,1000.3666666666667,6,101,2,0,18.60111111111111,11.298333333333334,990.3272222222222,107,179.2,0.056074766355140186,0.9439252336448598,0.018691588785046728
914,2025,15.866666666666665,1687.35,3,70,4,0,39.547222222222224,60.66444444444445,772.4780555555556,76,189.0,0.039473684210526314,0.9210526315789473,0.05263157894736842
915,2026,28.933333333333334,2834.95,1,49,4,0,44.346111111111114,39.01083333333334,536.1266666666667,50,189.0,0.02,0.98,0.08
916,2027,1901.3,1629.45,129,54,4,5,40.13333333333333,339.16194444444443,2464.838888888889,257,203.0,0.5019455252918288,0.21011673151750973,0.01556420233463035
917,2029,0.0,816.55,0,23,1,0,9.807222222222222,1.1963888888888916,209.19916666666666,23,179.2,0.0,1.0,0.043478260869565216
918,2030,15.316666666666666,5132.966666666666,1,41,1,0,15.688888888888888,157.07194444444445,638.6213888888889,44,196.0,0.022727272727272728,0.9318181818181818,0.022727272727272728
919,2031,169.18333333333334,6125.7,4,68,6,0,72.82166666666666,114.35083333333333,864.2791666666667,72,195.0,0.05555555555555555,0.9444444444444444,0.08333333333333333
920,2032,2.3333333333333335,410.93333333333334,1,34,1,0,9.161944444444444,14.258333333333335,336.08472222222224,35,198.1,0.02857142857142857,0.9714285714285714,0.02857142857142857
921,2033,16.016666666666666,2867.7,3,148,2,0,19.375833333333333,49.195277777777775,1437.5272222222222,151,179.2,0.019867549668874173,0.9801324503311258,0.013245033112582781
922,2034,0.0,2902.15,0,166,2,0,19.312222222222225,46.65972222222223,1589.0111111111112,166,179.2,0.0,1.0,0.012048192771084338
923,2035,10.000000000000002,1116.3,3,93,3,0,27.96861111111111,27.5813888888889,903.42,96,179.2,0.03125,0.96875,0.03125
924,2036,640.55,19787.75,18,341,5,16,50.573055555555555,529.6175,3786.165,376,196.0,0.047872340425531915,0.9069148936170213,0.013297872340425532
925,2037,10.583333333333334,141.96666666666667,5,16,0,0,0.0,8.188055555555556,199.55416666666667,21,193.0,0.23809523809523808,0.7619047619047619,0.0
926,2038,381.4,775.1166666666667,30,66,4,0,38.861111111111114,61.02444444444445,955.0108333333334,98,193.0,0.30612244897959184,0.673469387755102,0.04081632653061224
927,2039,120.0,2001.6,1,55,4,0,37.11972222222222,48.8125,602.3222222222222,59,201.0,0.01694915254237288,0.9322033898305084,0.06779661016949153
928,2040,1262.1333333333334,772.6833333333334,72,43,5,5,57.09722222222222,342.55611111111114,1970.96,200,203.0,0.36,0.215,0.025
929,2042,0.0,60.0,0,4,0,0,0.0,0.0,66.91666666666667,9,179.1,0.0,0.4444444444444444,0.0
930,2043,256.01666666666665,259.1666666666667,17,16,0,0,0.0,18.60638888888889,319.1663888888889,33,193.0,0.5151515151515151,0.48484848484848486,0.0
931,2044,0.0,10702.383333333333,0,204,5,0,49.79333333333334,22.77861111111112,2036.1669444444444,204,179.2,0.0,1.0,0.024509803921568627
932,2045,5.4,11200.816666666668,1,216,4,0,39.93194444444444,44.98194444444446,2183.662222222222,217,179.2,0.004608294930875576,0.9953917050691244,0.018433179723502304
933,2046,90.0,1074.1166666666668,7,86,7,2,61.78333333333333,59.94527777777778,1955.2472222222223,238,205.0,0.029411764705882353,0.36134453781512604,0.029411764705882353
934,2048,41.08333333333333,2518.383333333333,3,141,2,0,19.505277777777778,47.20444444444444,1394.1586111111112,145,179.2,0.020689655172413793,0.9724137931034482,0.013793103448275862
935,2049,57.55,2661.2833333333333,8,180,3,0,28.54361111111111,33.00805555555555,1753.09,188,179.2,0.0425531914893617,0.9574468085106383,0.015957446808510637
936,2050,6.516666666666667,3158.516666666667,3,177,5,0,46.83888888888889,34.908055555555556,1708.683888888889,181,179.2,0.016574585635359115,0.9779005524861878,0.027624309392265192
937,2051,243.28333333333333,2434.5666666666666,5,160,3,0,28.31361111111111,30.19222222222222,1523.2041666666667,165,179.2,0.030303030303030304,0.9696969696969697,0.01818181818181818
938,2053,31.56666666666667,12691.766666666666,4,324,5,0,50.47277777777778,231.60305555555556,3357.701666666667,328,179.1,0.012195121951219513,0.9878048780487805,0.01524390243902439
939,2054,0.0,8814.933333333332,0,178,4,0,39.62361111111111,22.468611111111112,1767.443888888889,178,179.2,0.0,1.0,0.02247191011235955
940,2055,0.0,481.68333333333334,0,37,0,0,0.0,9.743888888888891,359.77194444444444,38,179.2,0.0,0.9736842105263158,0.0
941,2056,10.5,177.21666666666667,5,28,1,0,9.121666666666666,4.455277777777781,302.1036111111111,34,179.2,0.14705882352941177,0.8235294117647058,0.029411764705882353
942,2057,0.0,5878.533333333333,0,181,3,0,28.664166666666667,34.33444444444445,1761.31,181,179.2,0.0,1.0,0.016574585635359115
943,2059,0.0,4408.25,0,126,1,0,9.752777777777778,30.368888888888897,1237.8397222222222,126,179.2,0.0,1.0,0.007936507936507936
944,2060,41.25,5492.8,2,154,2,0,19.35361111111111,19.663055555555548,1524.2097222222221,157,179.2,0.012738853503184714,0.9808917197452229,0.012738853503184714
945,2061,0.0,192.53333333333333,0,19,0,0,0.0,1.6630555555555562,175.79583333333335,19,179.2,0.0,1.0,0.0
946,2062,0.0,5992.816666666667,0,167,5,0,47.479166666666664,31.232777777777777,1634.1130555555555,167,179.2,0.0,1.0,0.029940119760479042
947,2063,501.3,1240.4,48,72,7,14,66.60111111111111,351.3597222222222,1810.393611111111,185,203.0,0.2594594594594595,0.3891891891891892,0.03783783783783784
948,2064,5450.25,844.5166666666667,125,39,10,5,98.11805555555556,334.1386111111111,2620.9425,277,193.0,0.45126353790613716,0.1407942238267148,0.036101083032490974
949,2065,85.73333333333333,6601.616666666667,3,152,5,0,58.35027777777778,292.06694444444446,1797.0938888888888,155,203.0,0.01935483870967742,0.9806451612903225,0.03225806451612903
950,2066,45.9,1022.35,5,31,2,15,23.758333333333333,272.8352777777778,613.8744444444444,51,203.0,0.09803921568627451,0.6078431372549019,0.0392156862745098
951,2068,323.40000000000003,9212.2,21,304,15,2,160.9963888888889,384.1252777777778,3685.8566666666666,357,203.0,0.058823529411764705,0.8515406162464986,0.04201680672268908
952,2069,60.06666666666667,439.76666666666665,2,9,2,8,24.09722222222222,125.52805555555555,240.70194444444445,20,203.0,0.1,0.45,0.1
953,2070,311.8666666666667,1878.5333333333333,1,29,0,0,0.0,7.901666666666664,301.8547222222222,30,203.0,0.03333333333333333,0.9666666666666667,0.0
954,2072,125.83333333333333,3037.133333333333,34,221,2,0,18.502222222222223,12.529722222222222,2163.815833333333,259,179.1,0.13127413127413126,0.8532818532818532,0.007722007722007722
955,2073,404.45,10124.65,1,210,4,0,39.47,23.562222222222214,2080.166111111111,211,179.2,0.004739336492890996,0.995260663507109,0.018957345971563982
956,2074,0.0,0.0,0,0,0,5,0.0,60.0,60.0,5,199.1,0.0,0.0,0.0
957,2075,0.0,49.55,0,4,0,0,0.0,0.61888888888889,46.444722222222225,5,179.2,0.0,0.8,0.0
958,2076,0.4166666666666667,465.0833333333333,1,34,2,0,18.223888888888887,4.455555555555555,327.20694444444445,35,179.2,0.02857142857142857,0.9714285714285714,0.05714285714285714
959,2077,0.0,362.25,0,30,1,0,9.150833333333333,5.097222222222225,281.13472222222225,30,179.2,0.0,1.0,0.03333333333333333
960,2078,0.0,271.01666666666665,0,25,1,0,9.160555555555556,4.208888888888891,233.72583333333333,25,179.2,0.0,1.0,0.04
961,2079,0.0,16412.833333333332,0,180,8,0,90.11388888888888,337.1061111111111,2353.573611111111,194,196.0,0.0,0.9278350515463918,0.041237113402061855
962,2080,35.483333333333334,2634.5,3,85,3,0,25.1625,82.56444444444445,986.3958333333334,96,196.0,0.03125,0.8854166666666666,0.03125
963,2081,2.15,274.5,2,22,1,0,9.159444444444444,3.5447222222222203,224.11527777777778,24,179.2,0.08333333333333333,0.9166666666666666,0.041666666666666664
964,2082,71.96666666666667,130.1,3,12,1,0,9.0,19.757222222222225,183.86527777777778,18,198.1,0.16666666666666666,0.6666666666666666,0.05555555555555555
965,2083,1.3833333333333333,973.15,1,29,2,0,20.89388888888889,62.62777777777778,348.84694444444443,30,198.1,0.03333333333333333,0.9666666666666667,0.06666666666666667
966,2085,97.18333333333334,1428.2333333333333,14,101,1,0,10.0,65.33444444444444,1183.8058333333333,122,196.0,0.11475409836065574,0.8278688524590164,0.00819672131147541
967,2086,173.6,4054.5333333333333,6,158,2,0,18.778333333333332,118.14972222222222,1703.1105555555555,171,196.0,0.03508771929824561,0.9239766081871345,0.011695906432748537
968,2088,0.0,23331.616666666665,0,345,13,2,148.06194444444444,775.125,4332.7538888888885,379,1.0,0.0,0.9102902374670184,0.03430079155672823
969,2089,58.86666666666667,2472.983333333333,32,270,15,0,144.8036111111111,210.90972222222223,2986.175277777778,306,195.0,0.10457516339869281,0.8823529411764706,0.049019607843137254
970,2090,0.0,409.01666666666665,0,12,0,0,0.0,15.316944444444442,125.05166666666666,12,203.0,0.0,1.0,0.0
971,2091,60.0,793.1,1,24,1,0,10.0,32.79472222222222,278.7630555555556,26,204.0,0.038461538461538464,0.9230769230769231,0.038461538461538464
972,2092,0.0,377.55,0,26,1,0,9.075277777777778,2.214166666666666,242.50666666666666,26,179.2,0.0,1.0,0.038461538461538464
973,2093,0.0,55.0,0,2,0,0,0.0,3.333333333333333,22.25,2,193.0,0.0,1.0,0.0
974,2094,1663.7166666666667,4018.85,113,226,8,29,95.36666666666666,945.9697222222222,3945.156111111111,381,197.0,0.29658792650918636,0.5931758530183727,0.02099737532808399
975,2095,0.0,150.0,0,5,0,0,0.0,2.0,49.5,5,169.0,0.0,1.0,0.0
976,2096,0.0,1005.2666666666667,0,25,2,0,20.506666666666668,5.796944444444442,247.55138888888888,25,193.0,0.0,1.0,0.08
977,2097,22.333333333333332,4867.9,9,362,17,0,163.86638888888888,208.63861111111112,3609.4491666666668,372,195.0,0.024193548387096774,0.9731182795698925,0.0456989247311828
978,2098,4.050000000000001,350.56666666666666,3,20,1,0,9.805555555555555,2.8163888888888913,215.65916666666666,23,179.2,0.13043478260869565,0.8695652173913043,0.043478260869565216
979,2100,92.38333333333334,295.05,10,40,3,0,29.235277777777778,15.535,470.4525,50,179.2,0.2,0.8,0.06
980,2101,38.61666666666667,1584.4666666666667,10,149,4,0,38.92861111111111,54.44277777777777,1511.8505555555555,159,179.2,0.06289308176100629,0.9371069182389937,0.025157232704402517
981,2102,56.699999999999996,2413.6666666666665,6,155,3,0,28.38861111111111,32.63916666666667,1485.8566666666666,161,179.2,0.037267080745341616,0.9627329192546584,0.018633540372670808
982,2103,0.0,2312.8,0,83,2,0,19.40861111111111,21.21472222222222,806.7613888888889,83,179.2,0.0,1.0,0.024096385542168676
983,2104,0.0,2190.4,0,90,3,0,29.399444444444445,21.917777777777776,865.015,90,179.2,0.0,1.0,0.03333333333333333
984,2105,25.283333333333335,3673.633333333333,1,143,2,0,19.3275,45.226666666666674,1399.7655555555555,144,179.2,0.006944444444444444,0.9930555555555556,0.013888888888888888
985,2106,0.0,3664.05,0,164,3,0,28.439444444444447,30.85138888888889,1567.918888888889,164,179.2,0.0,1.0,0.018292682926829267
986,2107,159.73333333333332,8260.8,11,153,0,1,0.0,124.03361111111111,1580.9458333333334,165,1.0,0.06666666666666667,0.9272727272727272,0.0
987,2109,71.08333333333333,856.4,6,50,3,8,29.155277777777776,181.01194444444445,672.2852777777778,65,198.1,0.09230769230769231,0.7692307692307693,0.046153846153846156
988,2110,74.6,954.5333333333333,11,73,0,3,0.0,105.89361111111111,844.8025,90,202.0,0.12222222222222222,0.8111111111111111,0.0
989,2111,399.9166666666667,314.8333333333333,45,31,4,4,39.13305555555556,160.57555555555555,906.4486111111111,93,203.0,0.4838709677419355,0.3333333333333333,0.043010752688172046
990,2112,33.5,106.55,8,6,2,2,19.30361111111111,65.15194444444444,207.92777777777778,19,203.0,0.42105263157894735,0.3157894736842105,0.10526315789473684
991,2113,0.0,221.83333333333331,0,13,0,0,0.0,1.7841666666666667,122.48138888888889,13,179.2,0.0,1.0,0.0
992,2114,0.0,558.5833333333334,0,36,1,0,9.436388888888889,5.350277777777774,335.9794444444444,36,179.2,0.0,1.0,0.027777777777777776
993,2116,2.2333333333333334,3813.483333333333,1,174,2,0,19.698888888888888,49.406111111111095,1693.8369444444445,176,179.2,0.005681818181818182,0.9886363636363636,0.011363636363636364
994,2117,1.6166666666666667,448.1666666666667,2,52,3,0,28.558888888888887,17.458055555555557,515.9641666666666,55,195.0,0.03636363636363636,0.9454545454545454,0.05454545454545454
995,2119,6896.55,1987.8999999999999,99,154,12,17,107.13027777777778,446.7991666666667,2514.108888888889,272,206.0,0.3639705882352941,0.5661764705882353,0.04411764705882353
996,2120,22.75,2796.866666666667,1,135,3,0,28.585,22.451111111111107,1311.0655555555556,138,179.2,0.007246376811594203,0.9782608695652174,0.021739130434782608
997,2121,49.733333333333334,2883.2833333333333,5,172,10,0,113.4175,432.2372222222222,2082.065,178,195.0,0.028089887640449437,0.9662921348314607,0.056179775280898875
998,2122,29.216666666666665,4839.583333333333,4,150,3,0,29.732777777777777,68.72916666666667,1539.6472222222221,155,179.2,0.025806451612903226,0.967741935483871,0.01935483870967742
999,2123,0.0,3366.2166666666667,0,97,2,0,19.66388888888889,34.54888888888889,968.9422222222222,98,179.2,0.0,0.9897959183673469,0.02040816326530612
1000,2124,2127.2666666666664,984.4833333333333,57,39,0,1,0.0,169.30388888888888,1058.2702777777777,122,205.0,0.4672131147540984,0.319672131147541,0.0
1001,2125,0.0,97.75,0,3,0,0,0.0,6.51027777777778,89.13944444444445,9,203.0,0.0,0.3333333333333333,0.0
1002,2126,441.7,7105.366666666667,31,274,11,0,116.0275,371.5836111111111,3340.838888888889,322,203.0,0.09627329192546584,0.8509316770186336,0.034161490683229816
1003,2127,87.53333333333333,596.8166666666667,5,28,3,0,25.274722222222223,30.041388888888886,397.31416666666667,41,203.0,0.12195121951219512,0.6829268292682927,0.07317073170731707
1004,2128,85.23333333333333,560.8666666666667,7,13,4,28,49.19388888888889,411.7975,601.1452777777778,48,203.0,0.14583333333333334,0.2708333333333333,0.08333333333333333
1005,2129,0.0,661.2166666666667,0,18,1,0,10.0,23.94472222222222,205.04833333333335,19,203.0,0.0,0.9473684210526315,0.05263157894736842
1006,2130,0.0,657.8333333333334,0,17,0,0,0.0,21.691944444444445,194.65583333333333,18,204.0,0.0,0.9444444444444444,0.0
1007,2132,0.0,4794.333333333333,0,169,4,0,38.53194444444445,33.38388888888889,1630.245,169,179.2,0.0,1.0,0.023668639053254437
1008,2133,10.450000000000001,3165.483333333333,5,154,3,0,28.470833333333335,39.45305555555555,1521.2666666666667,160,179.2,0.03125,0.9625,0.01875
1009,2134,436.7,0.0,1,0,0,0,0.0,0.0,1.3169444444444445,1,1.0,1.0,0.0,0.0
1010,2135,1937.55,2363.266666666667,180,123,12,34,135.49416666666667,992.9830555555556,3856.7869444444445,375,205.0,0.48,0.328,0.032
1011,2136,172.25,381.15,24,45,0,0,0.0,3.6611111111111114,601.7588888888889,70,179.2,0.34285714285714286,0.6428571428571429,0.0
1012,2137,6.816666666666666,3607.2,3,169,4,0,38.411944444444444,31.551111111111112,1647.9166666666667,173,179.2,0.017341040462427744,0.976878612716763,0.023121387283236993
1013,2138,14.033333333333333,1371.7833333333333,1,65,1,0,9.394722222222223,13.174444444444442,636.3638888888889,67,179.2,0.014925373134328358,0.9701492537313433,0.014925373134328358
1014,2139,0.0,282.8666666666667,0,16,1,0,9.352777777777778,1.4444444444444426,159.1588888888889,17,179.2,0.0,0.9411764705882353,0.058823529411764705
1015,2140,911.1,2618.45,9,123,2,0,21.73166666666667,147.29,1380.3602777777778,134,198.1,0.06716417910447761,0.917910447761194,0.014925373134328358
1016,2141,0.0,117.0,0,6,0,0,0.0,23.116666666666667,106.06666666666666,9,198.1,0.0,0.6666666666666666,0.0
1017,2142,6.166666666666667,1385.9666666666667,3,100,4,1,39.155277777777776,144.4647222222222,1094.5641666666666,104,198.1,0.028846153846153848,0.9615384615384616,0.038461538461538464
1018,2143,29.0,249.46666666666667,1,35,0,0,0.0,2.9683333333333297,388.7336111111111,45,202.0,0.022222222222222223,0.7777777777777778,0.0
1019,2144,0.0,17.0,0,2,0,0,0.0,1.1102230246251565e-16,18.28333333333333,2,179.2,0.0,1.0,0.0
1020,2146,0.0,750.0,0,25,31,251,353.5,3242.5,5190.0,466,199.1,0.0,0.0536480686695279,0.06652360515021459
1021,2147,12.883333333333333,2713.7666666666664,1,152,5,0,47.55416666666667,50.4675,1477.7716666666668,154,179.2,0.006493506493506494,0.987012987012987,0.032467532467532464
1022,2148,11.783333333333333,3739.5166666666664,1,182,6,0,56.8975,54.85416666666666,1769.3458333333333,184,179.2,0.005434782608695652,0.9891304347826086,0.03260869565217391
1023,2149,102.1,57.016666666666666,18,18,2,0,18.827777777777776,15.99722222222222,349.9475,37,179.2,0.4864864864864865,0.4864864864864865,0.05405405405405406
1024,2150,54.016666666666666,1972.0666666666666,6,139,4,0,38.78138888888889,52.12833333333334,1398.8022222222223,146,179.2,0.0410958904109589,0.952054794520548,0.0273972602739726
1025,2152,0.0,12.0,0,3,1,0,9.083333333333334,0.23305555555555665,36.433055555555555,4,179.2,0.0,0.75,0.25
1026,2153,0.0,2520.7166666666667,0,117,2,0,19.00472222222222,22.325277777777785,1113.4894444444444,117,179.2,0.0,1.0,0.017094017094017096
1027,2154,0.0,0.0,0,0,0,0,0.0,4.5,31.5,3,199.1,0.0,0.0,0.0
1028,2156,0.0,1260.0,0,42,3,0,36.0,102.5,501.5,42,199.1,0.0,1.0,0.07142857142857142
1029,2157,0.0,5040.0,0,42,8,0,86.0,158.0,1448.0,134,199.1,0.0,0.31343283582089554,0.05970149253731343
1030,2158,241.81666666666666,6551.35,31,280,15,0,149.39694444444444,217.7447222222222,3164.561111111111,317,198.1,0.09779179810725552,0.8832807570977917,0.0473186119873817
1031,2159,589.3333333333334,887.2,18,40,2,0,18.784444444444446,21.983333333333327,551.165,58,193.0,0.3103448275862069,0.6896551724137931,0.034482758620689655
1032,2160,1176.15,1057.6166666666666,79,99,4,0,41.870555555555555,120.26166666666667,1768.165,182,179.2,0.4340659340659341,0.5439560439560439,0.02197802197802198
1033,2161,1070.2,7187.85,70,299,15,29,169.02138888888888,961.7597222222222,4231.485555555556,408,202.0,0.1715686274509804,0.7328431372549019,0.03676470588235294
1034,2162,109.86666666666667,570.75,10,94,0,1,0.0,58.11138888888888,976.6238888888889,110,202.0,0.09090909090909091,0.8545454545454545,0.0
1035,2163,262.93333333333334,1397.9166666666667,26,79,0,0,0.0,73.46583333333332,944.3772222222223,106,1.0,0.24528301886792453,0.7452830188679245,0.0
1036,2164,1131.4,1302.2833333333333,102,78,7,19,72.08027777777778,580.1672222222222,2317.7555555555555,225,1.0,0.4533333333333333,0.3466666666666667,0.03111111111111111
1037,2165,75.28333333333333,1352.65,4,68,5,11,59.97694444444444,407.9263888888889,1075.4705555555556,88,201.0,0.045454545454545456,0.7727272727272727,0.056818181818181816
1038,2166,913.3333333333334,3047.9666666666667,77,202,3,0,29.22833333333333,231.10416666666666,3062.713888888889,310,196.0,0.24838709677419354,0.6516129032258065,0.00967741935483871
1039,2167,0.0,360.0,0,12,0,0,0.0,13.316666666666668,127.31666666666666,12,203.0,0.0,1.0,0.0
1040,2168,3310.4666666666667,826.5833333333334,217,50,10,2,98.085,328.2761111111111,3432.258611111111,358,203.0,0.6061452513966481,0.13966480446927373,0.027932960893854747
1041,2169,12.85,1210.1,3,42,2,0,18.619444444444444,34.727222222222224,465.37833333333333,47,203.0,0.06382978723404255,0.8936170212765957,0.0425531914893617
1042,2170,1.6,367.05,1,14,0,2,0.0,39.25888888888889,259.81666666666666,30,1.0,0.03333333333333333,0.4666666666666667,0.0
1043,2171,22.516666666666666,1271.4833333333333,5,115,6,0,57.274166666666666,76.34805555555556,1296.516388888889,134,194.1,0.03731343283582089,0.8582089552238806,0.04477611940298507
1044,2172,0.0,558.8666666666667,0,40,2,0,18.25611111111111,9.777499999999998,479.1388888888889,52,194.1,0.0,0.7692307692307693,0.038461538461538464
1045,2173,0.15,607.0,1,58,2,0,19.127499999999998,41.3675,700.5347222222222,73,194.1,0.0136986301369863,0.7945205479452054,0.0273972602739726
